Date,Close,SMA 5,SMA 10,SMA 15,state,closePriceSMA5,closePriceSMA10,closePriceSMA15,sellSignal1,sellSignal2,buySignal1,buySignal2,exit_Signal_SMA
2017-01-03,1.0,,,,NA,NA,NA,NA,NA,NA,NA,NA,0
2017-01-04,0.998880827607,,,,NA,NA,NA,NA,NA,NA,NA,NA,0
2017-01-05,1.00396042422,,,,NA,NA,NA,NA,NA,NA,NA,NA,0
2017-01-06,1.01515286155,,,,NA,NA,NA,NA,NA,NA,NA,NA,0
2017-01-09,1.02445106856,1.00848903639,,,NA,1.0158276705055751,NA,NA,NA,NA,NA,NA,0
2017-01-10,1.02548431266,1.01358589892,,,NA,1.0117389298251407,NA,NA,NA,NA,NA,NA,0
2017-01-11,1.03099443359,1.02000862012,,,NA,1.0107703143468061,NA,NA,NA,NA,NA,NA,0
2017-01-12,1.02668968087,1.02455447145,,,NA,1.0020840369992026,NA,NA,NA,NA,NA,NA,0
2017-01-13,1.02488166422,1.02650023198,,,NA,0.99842321734556083,NA,NA,NA,NA,NA,NA,0
2017-01-17,1.03314676982,1.02823937223,1.01836420431,,NA,1.0047726217471094,1.014515990889582,NA,0,NA,0,NA,0
2017-01-18,1.03306070776,1.02975465125,1.02167027509,,NA,1.0032105283568487,1.0111488343681621,NA,0,NA,0,NA,0
2017-01-19,1.03125275353,1.02980631524,1.02490746768,,NA,1.0014045731404986,1.0061910816862409,NA,0,NA,0,NA,0
2017-01-20,1.03314676982,1.03109773303,1.02782610224,,NA,1.0019872381876023,1.0051766223599332,NA,0,NA,0,NA,0
2017-01-23,1.03383555166,1.03288851052,1.02969437125,,NA,1.0009168861205633,1.0040217568670302,NA,0,NA,0,NA,0
2017-01-24,1.0328885123,1.03283685902,1.03053811563,1.02318842255,NA,1.0000500110805057,1.0022807469641764,1.0094802575400508,0,0,0,0,0
2017-01-25,1.04933280413,1.03609127829,1.03292296477,1.02647727615,NA,1.0127802695708441,1.0158867988353668,1.0222659853286844,0,0,0,0,0
2017-01-26,1.0498493905,1.03981060568,1.03480846046,1.02987518035,NA,1.0096544358802011,1.0145349894351621,1.0193947873846592,0,0,0,0,0
2017-01-27,1.04993545256,1.04316834223,1.03713303763,1.03294018224,NA,1.0064870740972862,1.012344043113711,1.0164532957651706,0,0,0,0,0
2017-01-30,1.04718039656,1.04583731121,1.03936291087,1.03507535124,NA,1.0012842201465693,1.0075214206782681,1.0116948445379015,0,0,0,0,0
2017-01-31,1.04476979389,1.04821356753,1.04052521327,1.03642993293,NA,0.99671462596380289,1.0040792674333561,1.0080467195100542,0,0,0,0,0
2017-02-01,1.10848040165,1.06004308703,1.04806718266,1.04196300553,NA,1.0456937224606229,1.0576425061156929,1.0638385391502403,0,0,0,0,0
2017-02-02,1.10658639427,1.07139048779,1.05560054673,1.04700246957,NA,1.03285068039135,1.0483003231642911,1.0569090584169245,0,0,0,0,0
2017-02-03,1.11132166239,1.08366772975,1.06341803599,1.05264460167,NA,1.0255188300641609,1.045046844025862,1.0557425180615294,0,0,0,0,0
2017-02-06,1.12173918448,1.09857948734,1.07220839927,1.05910176969,NA,1.0210814942499231,1.0461951102435734,1.059142016929344,0,0,0,0,0
2017-02-07,1.13241502651,1.11610853386,1.08216105069,1.06571965347,NA,1.0146101316816627,1.0464385368385578,1.0625824745060632,0,0,0,0,0
2017-02-08,1.13680584129,1.12177362179,1.09090835441,1.0726359957,NA,1.0134004037966267,1.0420727247108981,1.0598244379679451,0,0,0,0,0
2017-02-09,1.14502046535,1.12946043601,1.1004254619,1.08022050983,NA,1.0137765156280925,1.0405252377400027,1.0599877107868378,0,0,0,0,0
2017-02-10,1.14242644911,1.13568139335,1.10967456155,1.08750582178,NA,1.005939214816967,1.0295148584032434,1.0505014559288988,0,0,0,0,0
2017-02-13,1.15254318648,1.14184219375,1.12021084054,1.0954196641,NA,1.0093716914576323,1.0288627325941428,1.0521476145226287,0,0,0,0,0
2017-02-14,1.16750234374,1.1488596572,1.13248409553,1.10439391953,NA,1.0162271226353037,1.0309216247306514,1.0571430384575826,0,0,0,0,0
2017-02-15,1.17173912786,1.15584631451,1.13880996815,1.11255434111,NA,1.0137499364298315,1.0289154122527364,1.0531972098432685,0,0,0,0,0
2017-02-16,1.17035599079,1.1609134196,1.1451869278,1.12058811446,NA,1.0081337428239245,1.0219781263477785,1.0444122828784932,0,0,0,0,0
2017-02-17,1.17355524153,1.16713917808,1.15141028572,1.12882943373,NA,1.0054972565129767,1.019232897333612,1.0396214046743453,0,0,0,0,0
2017-02-21,1.18202908619,1.17303635802,1.15743927589,1.13781934637,NA,1.0076661973084549,1.0212450111376767,1.0388547970862496,0,0,0,0,0
2017-02-22,1.18557435974,1.17665076122,1.16275520921,1.14720631743,NA,1.0075838972868134,1.0196250684131702,1.0334447620521112,0,0,0,0,0
2017-02-23,1.18055912909,1.17841476147,1.16713053799,1.15201156592,NA,1.0018197053285929,1.0115056462523437,1.0247806220102591,0,0,0,0,0
2017-02-24,1.18168319715,1.18068020274,1.17079681117,1.15701801945,NA,1.0008495055699764,1.0092982709520018,1.0213178855350569,0,0,0,0,0
2017-02-27,1.18401786795,1.18277272802,1.17495595305,1.16186443315,NA,1.0010527296549383,1.0077125571163832,1.0190671425736058,0,0,0,0,0
2017-02-28,1.18453683528,1.18327427784,1.17815531793,1.1660509432,NA,1.0010670031980089,1.0054165331601004,1.0158534171963105,0,0,0,0,0
2017-03-01,1.20874788246,1.18790898238,1.1822798718,1.17113980027,NA,1.0175425056814051,1.0223872631896251,1.0321123764908489,0,0,0,0,0
2017-03-02,1.20157105037,1.19211136664,1.18526306406,1.17545748087,NA,1.0079352349095732,1.0137589593515923,1.0222156649016878,0,0,0,0,0
2017-03-03,1.20866148154,1.19750702352,1.18909361313,1.17970021529,NA,1.0093147328549772,1.0164561210233793,1.0245496829403902,0,0,0,0,0
2017-03-06,1.20485685363,1.20167482066,1.19222377434,1.18386224225,NA,1.0026479983765129,1.0105962316486186,1.0177339986247349,0,0,0,0,0
2017-03-07,1.20641334542,1.20605012268,1.19466220026,1.18745358618,NA,1.0003011671967557,1.0098363747952868,1.0159667371050465,0,0,0,0,0
2017-03-08,1.20191693942,1.20468393408,1.19629645823,1.18974789256,NA,0.99770313641868558,1.0046982344145738,1.0102282567050731,0,0,0,0,0
2017-03-09,1.19914984489,1.20419969298,1.19815552981,1.1915752737,NA,0.99580646954321228,1.0008298714607422,1.0063567710414572,0,0,0,0,0
2017-03-10,1.20312755108,1.20309290689,1.2002999652,1.19376004438,NA,1.0000287959411911,1.0023557326990054,1.0078470600033138,0,0,0,0,0
2017-03-13,1.20364624197,1.20285078456,1.20226280261,1.19576611108,NA,1.0006613101345938,1.0011506963047778,1.0065900269446433,0,0,0,0,0
2017-03-14,1.2018305385,1.20193422317,1.20399217293,1.1970862079,short,0.99991373515173054,0.99820461089564327,1.0039632321953509,1,0,0,0,0
2017-03-15,1.2145414348,1.20445912225,1.20457152816,1.19901734624,short,1.0083708216944602,1.0082767244645585,1.0129473427641693,0,0,0,0,0
2017-03-16,1.21653008279,1.20793516983,1.2060674314,1.20141540982,exit,1.0071153760393425,1.0086750136157976,1.0125807217491349,0,0,1,0,0
2017-03-17,1.21047745253,1.20940515012,1.2062490285,1.20333502684,exit,1.0008866362211251,1.0035054320685073,1.005935525459525,0,0,0,0,0
2017-03-20,1.22318848259,1.21331359824,1.2080821914,1.20594640115,exit,1.0081387733254821,1.0125043571533654,1.0142975520497142,0,0,0,0,0
2017-03-21,1.20918044887,1.21478358031,1.20835890174,1.20758930872,exit,0.99538754759236658,1.0006798866799496,1.0013176169501909,0,0,0,0,0
2017-03-22,1.22284245978,1.21644378531,1.21045145378,1.20852894721,exit,1.0052601481042862,1.0102366815001802,1.0118437482237062,0,0,0,0,0
2017-03-23,1.21851886455,1.21684154166,1.21238835575,1.20965880149,exit,1.0013784234240779,1.0050565553299955,1.0073244315231604,0,0,0,0,0
2017-03-24,1.21609792659,1.21796563647,1.2136853933,1.21015456449,exit,0.99846653318219225,1.0019877748410533,1.0049112421396191,0,0,0,0,0
2017-03-27,1.21817325194,1.21696259034,1.21513809429,1.21104232438,exit,1.000994822360969,1.0024977882458053,1.0058882562714553,0,0,0,0,0
2017-03-28,1.24342195734,1.22381089204,1.21929723618,1.21350956518,exit,1.0160245879713843,1.0197857589161898,1.0246494902244605,0,0,0,0,0
2017-03-29,1.24618906079,1.22848021224,1.22246199878,1.21646103993,exit,1.0144152493221716,1.0194092430151003,1.0244381199875168,0,0,0,0,0
2017-03-30,1.24454616808,1.23368567295,1.2252636073,1.21948746148,exit,1.0088032919316798,1.0157374793942193,1.0205485561678598,0,0,0,0,0
2017-03-31,1.24221148836,1.2389083853,1.22843701089,1.2220930573,exit,1.0026661398831276,1.0112130108005086,1.0164622742439946,0,0,0,0,0
2017-04-03,1.2425573774,1.24378521039,1.23037390037,1.22468713299,exit,0.99901282554342508,1.0099022557544839,1.0145916813604905,0,0,0,0,0
2017-04-04,1.25180953484,1.24546272589,1.23463680897,1.22801906608,exit,1.0050959445171075,1.013909131618125,1.0193730451078133,0,0,0,0,0
2017-04-05,1.24532434709,1.24528978315,1.2368849977,1.23007126024,exit,1.0000277557370545,1.0068230671474321,1.0124001652163279,0,0,0,0,0
2017-04-06,1.24221148836,1.24482284721,1.23925426008,1.23178335394,exit,0.99790222451462862,1.0023862966423336,1.0084658835378451,0,0,0,0,0
2017-04-07,1.23944452759,1.24426945506,1.24158892018,1.23371449228,exit,0.99612228087086152,0.9982728642671721,1.004644539192727,0,0,0,0,0
2017-04-10,1.23797443672,1.24335286692,1.24356903866,1.23470022255,short,0.99567425278807031,0.9955011730272123,1.0026518292543392,1,0,0,0,0
2017-04-11,1.22465843969,1.23792264789,1.24169268689,1.23573208861,short,0.98928510741842524,0.98628143068119523,0.9910387947229784,0,0,0,0,0
2017-04-12,1.22612826304,1.23408343108,1.23968660712,1.23595114216,short,0.99355378425607743,0.9890630873949916,0.99205237263396451,0,0,0,0,0
2017-04-13,1.21964306637,1.22956974668,1.23719629695,1.23602608895,short,0.99192670416486495,0.98581208930037845,0.9867454071355799,0,0,0,0,0
2017-04-17,1.22638774224,1.22695838961,1.23561392234,1.23671207666,short,0.99953490894700414,0.99253312064203014,0.99165178815039234,0,1,0,0,0
2017-04-18,1.22094007895,1.22355151806,1.23345219249,1.23689653179,short,0.9978656892899217,0.98985602067389911,0.98709960580265721,0,0,0,0,0
2017-04-19,1.21644368187,1.22190856649,1.22991560719,1.23509798009,short,0.99552758301730171,0.98904646364027393,0.98489650333504275,0,0,0,0,0
2017-04-20,1.23166232725,1.22301537934,1.22854940521,1.23412953119,short,1.0070701873938919,1.0025338191793858,0.99800085495585122,0,0,0,0,0
2017-04-21,1.23019237015,1.22512524009,1.22734749339,1.23317261133,short,1.0041360098466838,1.002317906523851,0.99758327329722662,0,0,0,0,0
2017-04-24,1.24203841007,1.22825537366,1.22760688164,1.23316107278,exit,1.0112216373809972,1.0117558223673693,1.0071988465199953,0,0,1,0,0
2017-04-25,1.24973406681,1.23401417123,1.22878284465,1.23363951874,exit,1.0127388290532517,1.0170503862860272,1.0130463946934689,0,0,0,0,0
2017-04-26,1.24238429912,1.23920229468,1.23055543059,1.23301116969,exit,1.0025677844949865,1.0096126255170184,1.007601820373879,0,0,0,0,0
2017-04-27,1.24333542266,1.24153691376,1.23227614655,1.23287857473,exit,1.001448614917847,1.0089746735238572,1.0084816527302458,0,0,0,0,0
2017-04-28,1.242124811,1.24392340193,1.23452432101,1.23287279624,exit,0.99855409832161579,1.0061566142153322,1.0075044358093461,0,0,0,1,0
2017-05-01,1.26746020267,1.24900776045,1.23863156706,1.23474050791,exit,1.0147736810024759,1.0232745849409528,1.026499247862668,0,0,0,0,0
2017-05-02,1.27550201598,1.25416135028,1.24408776076,1.23724234652,exit,1.0170158853056681,1.0252508353578296,1.0309233429958085,0,0,0,0,0
2017-05-03,1.27161085339,1.26000666114,1.24960447791,1.24037250744,exit,1.0092096277000933,1.0176106727094159,1.0251846487738046,0,0,0,0,0
2017-05-04,1.26702790379,1.26474515736,1.25314103556,1.24309915015,exit,1.001804906238231,1.0110816482991667,1.0192492719755042,0,0,0,0,0
2017-05-05,1.28803996775,1.27392818872,1.25892579532,1.24765894358,exit,1.0110773740326049,1.0231262021457301,1.0323654347848414,0,0,0,0,0
2017-05-08,1.32305966416,1.28504808101,1.26702792073,1.25410373837,exit,1.0295798917620389,1.0442229744973084,1.0549842279175587,0,0,0,0,0
2017-05-09,1.33153364258,1.29625440633,1.27520787831,1.26147664262,exit,1.0272162903187572,1.044169868483716,1.0555357091839734,0,0,0,0,0
2017-05-10,1.32522153311,1.30697654228,1.28349160171,1.26872849937,exit,1.0139596926534094,1.0325128199909173,1.0445272836360648,0,0,0,0,0
2017-05-11,1.33668235815,1.32090743315,1.29282629526,1.27572983476,exit,1.0119424909003902,1.0339226259981944,1.0477785513300903,0,0,0,0,0
2017-05-12,1.35535008483,1.33436945657,1.30414882264,1.2840736824,exit,1.0157232527747657,1.0392602909250714,1.05550803150929,0,0,0,0,0
2017-05-15,1.35187719402,1.34013296254,1.31259052178,1.291396268,exit,1.0087634822849172,1.0299306383736992,1.0468337469400115,0,0,0,0,0
2017-05-16,1.34987996746,1.34380222751,1.32002831692,1.29807266138,exit,1.0045227934741967,1.0226144016402328,1.039910944605259,0,0,0,0,0
2017-05-17,1.30455699008,1.33966931891,1.32332293059,1.30221750744,exit,0.97379030158602919,0.98581907705610383,1.0017965375445852,0,0,0,0,0
2017-05-18,1.32443994765,1.33722083681,1.32906413498,1.30762447577,exit,0.99044220011430817,0.99652071919461116,1.0128595572984704,0,0,0,0,0
2017-05-19,1.3289548573,1.3319417913,1.33315562393,1.31341314553,short,0.997757459055294,0.99684900505170981,1.0118330715836117,1,0,0,0,0
2017-05-22,1.33702987909,1.32897232831,1.33455264543,1.31805112395,short,1.006062993638432,1.0018562277544689,1.0143991039398144,0,0,0,0,0
2017-05-23,1.33538017346,1.32607236952,1.33493729851,1.32204300112,short,1.0070190769093841,1.0003317571173975,1.0100883044897517,0,0,0,0,0
2017-05-24,1.33138600571,1.33143817264,1.33555374577,1.32602801128,short,0.99996081911124002,0.99687939172974316,1.004040634427346,0,0,0,0,0
2017-05-25,1.33598772649,1.33374772841,1.33548428261,1.33062533279,short,1.0016794765823984,1.0003769747682767,1.0040299801637615,0,0,0,0,0
2017-05-26,1.33373033408,1.33470282377,1.33332230753,1.33367135721,exit,0.99927138111425196,1.0003060224419489,1.0000442214419198,0,1,1,0,0
2017-05-30,1.3342513435,1.33414711665,1.33155972248,1.33441746917,exit,1.000078122458518,1.0020214046537612,0.99987550697610972,0,0,0,0,0
2017-05-31,1.32635008664,1.33234109928,1.3292067344,1.33407189877,exit,0.99550339425189782,0.99785086270793855,0.99421184709738064,0,0,0,0,0
2017-06-01,1.32999674238,1.33206324662,1.33175070963,1.33439024605,exit,0.99844864405215572,0.99868296127791922,0.99670748216863059,0,0,0,0,0
2017-06-02,1.34970634521,1.33480697036,1.33427734939,1.33525851186,exit,1.0111621943704638,1.0115635597304624,1.0108202518273588,0,0,0,0,0
2017-06-05,1.33650873591,1.33536265073,1.33503273725,1.33400242193,exit,1.0008582576264322,1.0011055898617669,1.0018787926719566,0,0,0,1,0
2017-06-06,1.34102377932,1.33671713789,1.33543212727,1.33327886095,exit,1.0032218046039618,1.0041871480665809,1.0058089260955185,0,0,0,0,0
2017-06-07,1.34901184731,1.34124949002,1.33679529465,1.33322098627,exit,1.0057874074437847,1.0091386861561029,1.0118441437650538,0,0,0,0,0
2017-06-08,1.34571244498,1.34439263054,1.33822793858,1.33596468327,exit,1.0009817179930893,1.0055928487094354,1.0072964217052465,0,0,0,0,0
2017-06-09,1.29352995314,1.33315735213,1.33398216125,1.33390401697,short,0.97027552754705748,0.96967560040931933,0.96973240704588726,1,0,0,0,0
2017-06-12,1.26262021724,1.3183796484,1.32687114956,1.32948170763,short,0.95770608927222001,0.95157711256279942,0.94970860448622796,0,1,0,0,1
2017-06-13,1.27277873275,1.30473063908,1.32072388849,1.32519829787,short,0.97551072583318454,0.96369782044886565,0.96044398396179387,0,0,0,0,1
2017-06-14,1.26036256623,1.28700078287,1.31412513645,1.32019712406,short,0.97930209756644371,0.95908869808383634,0.95467755781726782,0,0,0,0,1
2017-06-15,1.25280855386,1.26842000465,1.3064063176,1.31495862727,short,0.98769220705677407,0.95897312879668217,0.95273609974034656,0,0,0,0,1
2017-06-16,1.23527020112,1.25676805424,1.29496270319,1.30824412558,short,0.9828943351534597,0.95390407621520867,0.944219948681294,0,0,0,0,1
2017-06-19,1.27060816039,1.25836564287,1.28837264563,1.30403598066,short,1.0097289031895347,0.9862116870397345,0.97436587580871048,0,0,0,0,0
2017-06-20,1.25906011402,1.25562191912,1.2801762791,1.29902323203,short,1.0027382405852145,0.98350526765282353,0.96923602517330276,0,0,0,0,0
2017-06-21,1.26652717259,1.2568548404,1.27192781163,1.29503503776,short,1.0076956637183925,0.99575397361954388,0.97798680009326333,0,0,0,0,0
2017-06-22,1.26444354511,1.25918183865,1.26380092165,1.29066482461,short,1.004178670867975,1.0005084847266772,0.97968389701193781,0,0,0,0,0
2017-06-23,1.27008728473,1.26614525537,1.2614566548,1.28535688725,exit,1.0031134100475971,1.0068417966565149,0.98812034021819262,0,0,1,0,0
2017-06-26,1.26609311697,1.26524224669,1.26180394478,1.28066251265,exit,1.0006724959506859,1.0033992382200152,0.98862354794161289,0,0,0,0,0
2017-06-27,1.24794653348,1.26301953058,1.25932072485,1.27445736293,exit,0.98806590339074285,0.99096799477140673,0.97919833944997392,0,0,0,0,0
2017-06-28,1.26618006186,1.26295010843,1.25990247441,1.2689352439,exit,1.0025574671605888,1.004982597917111,0.99782874496238105,0,0,0,0,0
2017-06-29,1.24751233518,1.25956386644,1.25937285254,1.26238856991,exit,0.99043198079721351,0.99058220340541137,0.98821580368852602,0,0,0,0,0
2017-06-30,1.25046449302,1.2556393081,1.26089228173,1.25951753924,short,0.99587874077141547,0.99172983380851643,0.99281229046867403,1,0,0,1,0
2017-07-03,1.24594958336,1.25161060138,1.25842642403,1.25840616365,short,0.99547701336958794,0.99008536341013942,0.9901013038224914,0,0,0,0,0
2017-07-05,1.25107217088,1.25223572886,1.25762762972,1.25695905952,short,0.99907081553976906,0.99478744050841728,0.99531656294154625,0,0,0,0,0
2017-07-06,1.23926395867,1.24685250822,1.25490130833,1.25555248568,short,0.99391383543521128,0.98753898051323152,0.9870268051718929,0,1,0,0,0
2017-07-07,1.25185362259,1.2477207657,1.25364231607,1.2554888236,short,1.0033123251599867,0.9985732026889157,0.99710455326936565,0,0,0,0,0
2017-07-10,1.2594943034,1.24952672778,1.25258301794,1.25710376375,short,1.0079770807620017,1.0055176266660377,1.001901624767302,0,0,0,0,0
2017-07-11,1.26357515744,1.2530518426,1.25233122199,1.25663489689,exit,1.0083981480126172,1.0089784038375456,1.0055228933775935,0,0,1,0,0
2017-07-12,1.26539861907,1.25591713223,1.25407643055,1.25705746389,exit,1.0075494525803006,1.0090283081997367,1.0066354605236201,0,0,0,0,0
2017-07-13,1.28302419314,1.26466917913,1.25576084367,1.25815726526,exit,1.0145136880986807,1.02171062237183,1.0197645624818363,0,0,0,0,0
2017-07-14,1.29405095364,1.27310864534,1.26041470552,1.2601310925,exit,1.0164497416480573,1.0266866516044002,1.026917724156496,0,0,0,1,0
2017-07-17,1.29856572953,1.28092293056,1.26522482917,1.26202965548,exit,1.0137735054538068,1.0263517594607836,1.0289502500149541,0,0,0,0,0
2017-07-18,1.30308104939,1.28882410896,1.27093797578,1.26449551764,exit,1.0110619752798986,1.0252908278971842,1.0305145658539474,0,0,0,0,0
2017-07-19,1.3112424721,1.29799287956,1.2769550059,1.26871524688,exit,1.0102077544083634,1.0268509587608843,1.0335199134082393,0,0,0,0,0
2017-07-20,1.30533843288,1.30245572751,1.28356245332,1.27132580495,exit,1.0022132847250083,1.0169652668642057,1.0267536675415068,0,0,0,0,0
2017-07-21,1.30473088877,1.30459171453,1.28885017994,1.27514037519,exit,1.0001066803017677,1.0123216096664416,1.0232056910405603,0,0,0,0,0
2017-07-24,1.32053285854,1.30898514033,1.29495403545,1.27981159956,exit,1.008821886395894,1.0197526880387455,1.0318181668227111,0,0,0,0,0
2017-07-25,1.32617659815,1.31360425009,1.30121417952,1.28516006721,exit,1.0095708795583052,1.0191839429847225,1.0319155037460999,0,0,0,0,0
2017-07-26,1.33242829207,1.31784141408,1.30791714682,1.29058380863,exit,1.0110687658127646,1.0187405947772303,1.0324229105986136,0,0,0,0,0
